Item UPC,Top 500,Image Count,ID,UPC,GS1 View,Image 1 Mime Type,Image 1 Date Added,Image 1 Source,Image 1 Description,Image 1 Path,Image 2 Mime Type,Image 2 Date Added,Image 2 Source,Image 2 Description,Image 2 Path,Image 3 Mime Type,Image 3 Date Added,Image 3 Source,Image 3 Description,Image 3 Path,Image 4 Mime Type,Image 4 Date Added,Image 4 Source,Image 4 Description,Image 4 Path,Image 5 Mime Type,Image 5 Date Added,Image 5 Source,Image 5 Description,Image 5 Path,Image 6 Mime Type,Image 6 Date Added,Image 6 Source,Image 6 Description,Image 6 Path,Image 7 Mime Type,Image 7 Date Added,Image 7 Source,Image 7 Description,Image 7 Path,Image 8 Mime Type,Image 8 Date Added,Image 8 Source,Image 8 Description,Image 8 Path,Image 9 Mime Type,Image 9 Date Added,Image 9 Source,Image 9 Description,Image 9 Path
076808501087,320,9,91019,00076808501087,A1L1,image/tiff,03/20/2013,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.tif,image/jpeg,03/20/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.jpg?originalFormat=tif&size=50x50,image/png,03/20/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.png?originalFormat=tif&size=50x50,image/jpeg,03/20/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.jpg?originalFormat=tif&size=150x150,image/png,03/20/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.png?originalFormat=tif&size=150x150,image/jpeg,03/20/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.jpg?originalFormat=tif&size=200x200,image/png,03/20/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.png?originalFormat=tif&size=200x200,image/jpeg,03/20/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.jpg?originalFormat=tif&size=600x600,image/png,03/20/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/770/c72b9e34-42d8-4042-99fb-bd5dd5f1e9ff.png?originalFormat=tif&size=600x600
044100234774,321,1,88760,00044100234774,A1C1,image/png,02/26/2013,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/697/3d6313e4-65a0-43fa-9613-6a6b183f8383.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044100234774,321,1,88760,00044100234774,A2C1,image/png,02/26/2013,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/697/29d0c92c-ccc8-4d49-98db-09dfebd4255c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044100234774,321,1,88760,00044100234774,A3C1,image/png,02/26/2013,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/697/2c2d36a5-11a4-4ddf-ac50-b3bfde113e3b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044100234774,321,1,88760,00044100234774,A7C1,image/png,02/26/2013,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/697/432ff56d-331d-426c-8924-d884a79a83e4.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044100234774,321,1,88760,00044100234774,A8C1,image/png,02/26/2013,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/697/5cb0f8df-f438-42c7-b10b-4eeca6e99a80.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044100234774,321,1,88760,00044100234774,A9C1,image/png,02/26/2013,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/697/62dccf5d-2dc2-423f-8a2c-f30135ad8a76.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044100234774,321,9,88760,00044100234774,A1R1,image/tiff,02/26/2013,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/697/0060a21c-927b-44be-a508-026012c92530.tif,image/jpeg,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/697/0060a21c-927b-44be-a508-026012c92530.jpg?originalFormat=tif&size=50x50,image/png,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/697/0060a21c-927b-44be-a508-026012c92530.png?originalFormat=tif&size=50x50,image/jpeg,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/697/0060a21c-927b-44be-a508-026012c92530.jpg?originalFormat=tif&size=150x150,image/png,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/697/0060a21c-927b-44be-a508-026012c92530.png?originalFormat=tif&size=150x150,image/jpeg,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/697/0060a21c-927b-44be-a508-026012c92530.jpg?originalFormat=tif&size=200x200,image/png,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/697/0060a21c-927b-44be-a508-026012c92530.png?originalFormat=tif&size=200x200,image/jpeg,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/697/0060a21c-927b-44be-a508-026012c92530.jpg?originalFormat=tif&size=600x600,image/png,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/697/0060a21c-927b-44be-a508-026012c92530.png?originalFormat=tif&size=600x600
044100234774,321,9,88760,00044100234774,A1L1,image/tiff,02/26/2013,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.tif,image/jpeg,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.jpg?originalFormat=tif&size=50x50,image/png,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.png?originalFormat=tif&size=50x50,image/jpeg,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.jpg?originalFormat=tif&size=150x150,image/png,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.png?originalFormat=tif&size=150x150,image/jpeg,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.jpg?originalFormat=tif&size=200x200,image/png,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.png?originalFormat=tif&size=200x200,image/jpeg,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.jpg?originalFormat=tif&size=600x600,image/png,02/26/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/697/5e2ad749-8ff7-4753-b1a9-c4fcb1674461.png?originalFormat=tif&size=600x600
013000798105,322,1,24912,00013000798105,A1C1,image/tga,05/02/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/622/c9f76f52-9dd1-41c7-8a61-2b388b802073.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013000798105,322,1,24912,00013000798105,A2C1,image/tga,05/02/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/622/8c448d8e-702d-4824-8e0c-93d2d2b15deb.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013000798105,322,1,24912,00013000798105,A3C1,image/tga,05/02/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/622/729f0678-b516-43da-ac76-f3dd1cee3a71.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052600112751,323,1,58850,00052600112751,A1C1,image/tga,03/23/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/484/9c0b5bd5-6be4-4ccb-b341-6c2914045ab8.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052600112751,323,1,58850,00052600112751,A2C1,image/tga,03/23/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/484/a3d24019-3fc1-43a0-a5bf-2753f45e1e82.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052600112751,323,1,58850,00052600112751,A3C1,image/tga,03/23/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/484/4c95271e-8781-4156-ab0c-cdfcc0535016.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041196010121,324,1,13558,00041196010121,A1C1,image/tga,08/05/2011,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/473/63d73cc7-1612-4149-9705-273cc2f8bc37.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041196010121,324,1,13558,00041196010121,A2C1,image/tga,08/05/2011,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/473/554b7bea-836b-441d-af1e-893595b876fd.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041196010121,324,1,13558,00041196010121,A3C1,image/tga,08/05/2011,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/473/927d5967-9de2-4c4f-88d8-5d27559d6eec.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041196010121,324,1,13558,00041196010121,A7C1,image/tga,08/05/2011,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/473/047bcf68-8bc0-4cab-9b56-6860a18381cc.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041196010121,324,1,13558,00041196010121,A8C1,image/tga,08/05/2011,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/473/2b53cbfc-62c8-47dd-ba91-717884e5a111.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041196010121,324,1,13558,00041196010121,A9C1,image/tga,08/05/2011,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/473/124523e9-6345-49fb-a791-103f2dea5f99.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041196010121,324,9,13558,00041196010121,A1R1,image/tiff,08/05/2011,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.tif,image/jpeg,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.jpg?originalFormat=tif&size=50x50,image/png,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.png?originalFormat=tif&size=50x50,image/jpeg,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.jpg?originalFormat=tif&size=150x150,image/png,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.png?originalFormat=tif&size=150x150,image/jpeg,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.jpg?originalFormat=tif&size=200x200,image/png,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.png?originalFormat=tif&size=200x200,image/jpeg,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.jpg?originalFormat=tif&size=600x600,image/png,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/473/50d513bb-7764-4ad7-a1ff-6e567ab852e2.png?originalFormat=tif&size=600x600
041196010121,324,9,13558,00041196010121,A1L1,image/tiff,08/05/2011,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.tif,image/jpeg,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.jpg?originalFormat=tif&size=50x50,image/png,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.png?originalFormat=tif&size=50x50,image/jpeg,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.jpg?originalFormat=tif&size=150x150,image/png,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.png?originalFormat=tif&size=150x150,image/jpeg,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.jpg?originalFormat=tif&size=200x200,image/png,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.png?originalFormat=tif&size=200x200,image/jpeg,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.jpg?originalFormat=tif&size=600x600,image/png,08/05/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/473/5959a23e-fe39-40ac-9750-58ac3c947e12.png?originalFormat=tif&size=600x600
076301722125,326,1,57011,00076301722125,A1C1,image/tga,08/23/2011,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/527/92e26259-a717-4ce1-9c00-057c24406936.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076301722125,326,1,57011,00076301722125,A2C1,image/tga,08/23/2011,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/527/cb7321f1-45a1-44ed-8f94-b23513c89121.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076301722125,326,1,57011,00076301722125,A3C1,image/tga,08/23/2011,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/527/974f3438-afcf-4f8b-9b94-45bc0e1b3135.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076301722125,326,1,57011,00076301722125,A7C1,image/tga,08/23/2011,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/527/fbd15e3e-2eb5-4925-985b-65f43a3b1e60.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076301722125,326,1,57011,00076301722125,A8C1,image/tga,08/23/2011,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/527/0f5ab5f7-0ad9-4fe6-a471-f6f97b1898a0.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076301722125,326,1,57011,00076301722125,A9C1,image/tga,08/23/2011,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/527/30f08918-65a3-4b66-bc54-9400c4a2c17d.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076301722125,326,9,57011,00076301722125,A1R1,image/tiff,08/23/2011,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.tif,image/jpeg,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.jpg?originalFormat=tif&size=50x50,image/png,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.png?originalFormat=tif&size=50x50,image/jpeg,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.jpg?originalFormat=tif&size=150x150,image/png,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.png?originalFormat=tif&size=150x150,image/jpeg,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.jpg?originalFormat=tif&size=200x200,image/png,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.png?originalFormat=tif&size=200x200,image/jpeg,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.jpg?originalFormat=tif&size=600x600,image/png,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/527/fc7e459f-15a3-423f-9958-193f8b578808.png?originalFormat=tif&size=600x600
076301722125,326,9,57011,00076301722125,A1L1,image/tiff,08/23/2011,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.tif,image/jpeg,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.jpg?originalFormat=tif&size=50x50,image/png,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.png?originalFormat=tif&size=50x50,image/jpeg,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.jpg?originalFormat=tif&size=150x150,image/png,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.png?originalFormat=tif&size=150x150,image/jpeg,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.jpg?originalFormat=tif&size=200x200,image/png,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.png?originalFormat=tif&size=200x200,image/jpeg,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.jpg?originalFormat=tif&size=600x600,image/png,08/23/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/527/d2ce0ae6-41f2-4861-8ddd-80461044c034.png?originalFormat=tif&size=600x600
051000075017,327,1,144,00051000075017,A1C1,image/tga,07/16/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/886/8cb1e5a3-3f0a-4d5c-811b-77e5efe85832.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051000075017,327,1,144,00051000075017,A2C1,image/tga,07/16/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/886/80aec1e3-01a7-4587-a30e-5370902efc72.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051000075017,327,1,144,00051000075017,A3C1,image/tga,07/16/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/886/313e3d3f-defc-465a-96c9-75267711f2dc.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051000075017,327,1,144,00051000075017,A7C1,image/tga,07/16/2012,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/886/24fc4c2a-fa81-4f88-9c3a-0920ce6ebf83.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051000075017,327,1,144,00051000075017,A8C1,image/tga,07/16/2012,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/886/dc3be3d0-42a5-49ea-9113-f5a97ace7914.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051000075017,327,1,144,00051000075017,A9C1,image/tga,07/16/2012,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/886/5320a57d-310e-4e59-a574-954203054edd.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811435002152,328,1,23893,00811435002152,A1C1,image/tga,03/08/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/392/eaf86835-234b-4544-8896-be6113f27034.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811435002152,328,1,23893,00811435002152,A2C1,image/tga,03/08/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/392/319c39e6-a07e-424f-bbfa-a7526a58ba48.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811435002152,328,1,23893,00811435002152,A3C1,image/tga,03/08/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/392/8eb5d0e5-4a6d-4195-8ae4-e3e713fbcb02.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811435002152,328,1,23893,00811435002152,A7C1,image/tga,03/08/2012,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/392/78044b09-d854-4aca-988e-38ae424f914a.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811435002152,328,1,23893,00811435002152,A8C1,image/tga,03/08/2012,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/392/ee63e43c-5ece-4419-b8c5-945cda0c1ddc.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811435002152,328,1,23893,00811435002152,A9C1,image/tga,03/08/2012,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/392/5a419f08-cbb8-443a-8072-e8f20abd4b2a.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811435002152,328,9,23893,00811435002152,A1R1,image/tiff,03/08/2012,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.tif,image/jpeg,03/08/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.jpg?originalFormat=tif&size=50x50,image/png,03/08/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.png?originalFormat=tif&size=50x50,image/jpeg,03/08/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.jpg?originalFormat=tif&size=150x150,image/png,03/08/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.png?originalFormat=tif&size=150x150,image/jpeg,03/08/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.jpg?originalFormat=tif&size=200x200,image/png,03/08/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.png?originalFormat=tif&size=200x200,image/jpeg,03/08/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.jpg?originalFormat=tif&size=600x600,image/png,03/08/2012,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/392/f08e20fb-8042-4bd8-a4af-dbeb5674602b.png?originalFormat=tif&size=600x600
